tract_id,year,hd,median_rent,low_quart_rent,upper_quart_rent,nonwhite_nonasian_pct,white_alone,black_alone,asian_alone,hispanic,total_pop
0,2000,False,981.0,769.0,977.0,6.268720581942661,443.5812621116638,23.173734828829765,19.9992506057024,20.316699028015137,494.5846419632435
0,2009,False,1436.0,1245.0,1923.0,7.275047862156988,452.6209430024028,8.56795895844698,8.462181687355042,46.753553822636604,497.2589514032006
0,2010,False,1452.0,1225.0,2001.0,7.98494983277592,433.67228507995605,9.240176528692245,18.27501580119133,46.71422578394413,491.16671681404114
0,2011,False,1738.0,1365.0,2001.0,6.559766763848397,438.5358152240515,3.0008349791169167,25.76578999310732,30.732689268887043,496.89688171446323
0,2012,False,1753.0,1361.0,2001.0,4.9603174603174605,468.1299196779728,2.7938788309693336,27.524880334734917,27.524880334734917,521.524048447609
0,2013,False,1805.0,1411.0,2001.0,4.3408681736347265,470.16145837306976,6.507067635655403,23.7559612095356,29.02358739078045,516.3306525498629
0,2014,False,1973.0,1528.0,2001.0,2.8742283950617282,491.35875521600246,4.566917032003403,31.24186424165964,41.30984042584896,538.0658612251282
0,2015,False,1980.0,1500.0,3228.0,3.2443847187559993,493.69156527519226,6.810962229967117,26.418277740478516,56.345232993364334,537.5500341802835
0,2016,False,1993.0,1470.0,3254.0,3.2167832167832167,479.45427380502224,5.470630034804344,20.540667489171028,48.51313427090645,516.6132702678442
0,2017,False,1983.0,1590.0,2908.0,4.042553191489362,481.1924336850643,5.46692368388176,30.53225302696228,64.46843966841698,533.2829329371452
0,2018,False,2259.0,1745.0,3167.0,5.542635658914729,470.2750978320837,3.5110569447278976,33.045241832733154,77.8628510683775,532.8545245528221
0,2019,False,2259.0,1643.0,3350.0,6.873977086743044,439.30191373825073,3.4062413424253464,30.552952647209167,70.39565441012383,504.53659641742706
0,2020,False,2129.0,1241.0,2402.0,1.44,1178.0,0.0,54.0,151.0,1250.0
0,2021,False,2518.0,2168.0,2876.0,3.747072599531616,1200.0,0.0,33.0,179.0,1281.0
0,2022,False,2706.0,2185.0,3501.0,10.300820419325433,920.0,26.0,64.0,135.0,1097.0
0,2023,False,2590.0,2149.0,2972.0,21.676545300592718,888.0,58.0,37.0,90.0,1181.0
1,2000,False,993.9987707324326,776.9341498799622,987.6695992890745,6.198579867421597,3854.8849896211177,197.26042123883963,173.13003422506154,175.92124907299876,4294.194073131308
1,2009,False,1449.3979218211025,1254.6416444461793,1925.204243907705,7.167707896719451,3934.31732159853,74.5385156814009,76.91964922845364,399.90382781997323,4320.950048679486
1,2010,False,1452.584196217591,1225.405442842748,2001.0001570063177,7.977564902865822,3775.4899350367486,80.44092032313347,159.08745566755533,406.1046932153404,4275.6718908287585
1,2011,False,1737.715013054316,1363.8396005375544,2000.5819351217942,6.553796987251879,3796.5706302421167,26.32170634972863,222.7213996059727,266.08125458378345,4301.182819915935
1,2012,False,1753.9785829143366,1360.7408025524346,2001.0000491518294,4.964454294931762,4051.826799636474,24.605311907129362,238.2279010801576,238.42781012505293,4514.158012024593
1,2013,False,1805.3269855210674,1411.7420308965375,2001.0000387856853,4.345113991124687,4082.8005639323965,56.68585343332961,206.37589121679775,252.05891009839252,4484.011882833904
1,2014,False,1973.1662053290056,1529.4732916442445,2001.0001250925707,2.8920289150407377,4254.8928786949255,40.10737805487588,270.64930726296734,357.9366457880242,4660.319987530704
1,2015,False,1981.3226319921669,1501.8819344327785,3225.6686270810897,3.2694420985775627,4302.824533331441,60.2054852002766,230.48701167537365,491.1399218677543,4686.535096413572
1,2016,False,1994.7210092309397,1472.6067169387825,3251.953786178725,3.238643641033562,4175.087115418864,48.252531551988795,179.39738473575562,422.9941077900585,4500.230943436036
1,2017,False,1984.2790078921244,1591.3984859401826,2906.589184182929,4.058322188784791,4192.359447320923,48.12948266486637,266.2600355115719,561.9123295878526,4647.218585863942
1,2018,False,2258.5361209806288,1745.4486044681398,3163.6575321123237,5.560313628662246,4095.9798885313794,31.240669114980847,287.8866312257014,677.8701635957696,4641.974881745875
1,2019,False,2258.876968356548,1644.0971866087057,3345.6002310451586,6.8794222601679875,3826.284420784097,30.065269870799966,266.17337472946383,612.9804791028146,4394.794249395025
1,2020,False,3494.7466444149613,2019.7662007976323,3496.0202063694596,9.0355753608499,2872.041929360479,34.125696539878845,151.44943822547793,387.80524345859885,3323.817392986268
1,2021,False,3497.7340193917044,2170.8599746888212,3501.000003362453,8.807293229302305,2763.062896560703,32.13665570988087,184.8706982973963,369.5641456784215,3232.641840833414
1,2022,False,3500.884049430897,2103.9133944846108,3501.0000400437566,10.778653451796776,2658.4313702335057,26.07418828550726,133.14142141924822,459.1525496620743,3128.8171493181435
1,2023,False,3501.0,3088.0,3501.0,12.532722513089006,2590.0,15.0,83.0,405.0,3056.0
2,2000,False,1346.6693111770583,880.367632685593,1248.1358631044423,5.075693109861761,6967.175079785251,274.8918604195642,409.4314175215768,252.2419826801779,7771.040673327465
2,2009,False,1976.4501635787892,1679.8489655985613,2000.5334185909014,4.44629612566636,6397.3141667265445,188.63600332129863,491.1383232586086,308.5626453331788,7208.985325199348
2,2010,False,2000.604619340063,1605.7264769782057,2000.9615037448643,3.8664577403696865,4198.769933039933,87.83582324867065,169.6721117886257,106.83178287718668,4544.139269341179
2,2011,False,2000.4118768887056,1884.2016858578972,2000.99999874063,5.791508374690229,4387.2214734252775,120.69965274623246,140.68602800925146,113.90587666540523,4806.2626025720965
2,2012,False,2000.403988585742,1940.1612240451432,2000.9659513376464,5.809628202927974,4440.102580475177,107.73395738765794,234.32247618136535,154.7589937794728,4962.741910316836
2,2013,False,2000.6330838165868,1864.5400061699997,2000.9998998792912,7.029192504987801,4262.217224401227,172.870163870532,257.77453419084924,218.8510200428652,4861.7322796024655
2,2014,False,2000.6150139502258,1730.6319096980385,2000.9563224543667,6.945706098262026,3997.4227387742103,171.78074189325085,230.63041779851577,230.73097443007126,4543.641114549104
2,2015,False,2205.5868600461195,1683.7459148645196,3499.9189913438977,10.67219188575798,4075.2162864146553,357.4657902538626,220.70502717894402,283.6618845018034,4809.164586350885
2,2016,False,2202.6540223966986,1677.7863730050187,3500.4712604132205,11.139078378737263,3656.03359231346,340.72492580237673,265.8332408687929,288.8667452613008,4413.488811085912
2,2017,False,2385.6739883394885,1736.8668283244303,3500.7575357991436,12.676068104882626,3676.7919028269202,326.7221205891463,225.86251035863998,362.7841763612775,4469.169365704859
2,2018,False,2284.7717406857646,1678.9525685569283,3500.8782507307938,13.896510456823155,3616.94404754864,295.5398621628547,286.5474355865323,404.41737983858525,4533.488136015388
2,2019,False,2662.9951843052586,1693.9993343987628,3500.9980936354495,12.210623929727724,3867.671179093574,300.6615270780871,261.7071418542448,425.5251473951731,4703.733533363306
2,2020,False,2499.641655916581,1530.0031843185425,3500.7706087797415,9.840372593694863,3921.947563491063,142.08467588643543,285.05544254468987,367.1337341381004,4666.171685777779
2,2021,False,3039.3710638159537,1782.867686204845,3500.7601507880026,11.075005417040714,3558.2193732263404,145.03252200997667,375.897121364309,395.96310956781963,4424.084041883703
2,2022,False,3102.0,1806.0,3501.0,13.447307986731309,3085.5684835910797,159.9258041381836,304.8585641384125,328.84743475914,3917.1826651096344
2,2023,False,3248.0,2007.0,3501.0,13.6226034308779,3168.0,97.0,256.0,384.0,3964.0
3,2000,False,979.7277562271047,728.8863107223005,929.2642080464575,7.386481366382464,4992.864684218424,138.96655459376052,418.26981548487674,340.55302402866073,5842.704801131622
3,2009,False,1591.3579796079794,1114.3288922683205,1994.8139876791101,7.257352091696015,4672.8614173114765,121.15499765177083,202.62310383236036,486.4618758512952,5257.003796100689
3,2010,False,1735.110062220716,1297.5490792548007,1994.1078354271085,7.1790150628205955,5078.8765370324545,117.89958249077608,344.16969756007893,376.7593354855635,5842.478657453175
3,2011,False,1622.9433039583382,1326.3377478978946,1999.6069551573019,6.838472453586312,4801.064400245843,101.31809480587253,294.95863149903016,460.4321011818247,5470.093896008737
3,2012,False,1618.1641015240166,1355.5792760531185,1998.7146237566485,6.833980853607819,4891.106021539541,88.68500341079198,212.42499596852576,475.32615932211047,5477.888895831071
3,2013,False,1621.031779314402,1349.144323303944,1994.0978482410246,6.249772828221938,5213.842379986282,78.48635406308111,341.8695823446242,498.3445189019827,5926.078399950118
3,2014,False,1712.3167959462342,1396.3150023348812,2000.1279980635823,6.77084324574542,5291.4874344828995,76.67126958884896,396.0003985898567,499.3476740981523,6100.54625728791
3,2015,False,1762.9472022417435,1447.2285278505528,2183.878898934955,9.88220201047113,5164.318438998503,366.0965292566396,348.5288908933746,418.36620306967444,6117.379089236552
3,2016,False,1822.467093449784,1557.4412181872449,2221.5891285831763,10.128293335039473,5091.4872999221925,414.86393214355826,446.37730062656135,303.17942362668737,6161.966658977307
3,2017,False,1901.1999613116923,1616.1579692891669,2322.414158990543,9.918609696686273,5248.773996698851,468.98923188047553,515.7514011165915,300.7451321309931,6399.241151147497
3,2018,False,1964.3968357947394,1672.804537520634,2472.3697018432704,8.957902868437676,5318.343552889619,464.6150978791942,472.26773818831936,424.65987194923406,6360.366768254571
